Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL53,OUT049,2880.535020111162
FDL56,OUT046,1397.0888290778291
FDH17,OUT018,1330.7241497984612
FDP37,OUT046,2012.4820752072042
FDG09,OUT019,1145.799424712292
FDA55,OUT045,3503.71301556932
FDX31,OUT049,3852.785845506479
FDJ41,OUT045,4072.862062698031
DRC24,OUT045,2405.6474500741133
FDQ21,OUT035,2117.160160036558
NCT54,OUT045,1414.5659066896894
FDH08,OUT049,3751.304875548857
FDY38,OUT018,3446.2236087829874
DRM11,OUT010,2188.403029668085
FDG32,OUT049,3575.4403971598895
NCH18,OUT046,3854.706066160401
FDI20,OUT035,3493.4687141092177
FDA33,OUT018,2084.646677737085
FDN45,OUT013,3548.6796023068673
FDT45,OUT010,-984.9386187835869
FDR32,OUT035,3806.6848900752193
FDA48,OUT017,3587.2333606433867
FDN23,OUT017,2459.7108027831423
NCR18,OUT035,857.6109449832256
FDD45,OUT046,1514.9481597875524
FDI22,OUT018,2997.3395014350913
FDT09,OUT013,2199.1063742879937
DRC24,OUT027,3900.7657676614945
FDT39,OUT046,2438.587843986522
FDX28,OUT045,1512.4193631490211
FDA50,OUT018,1256.2861812604262
FDT33,OUT027,4179.544877303792
FDQ60,OUT049,2065.5460756400116
NCM19,OUT018,1502.5921300873124
FDF40,OUT046,3971.6584262561273
NCI30,OUT035,3985.7047951574486
FDK34,OUT049,3866.623866672354
FDA38,OUT027,5245.0096639276335
FDT02,OUT045,577.2409513838302
FDC11,OUT017,1505.4488318777567
FDD08,OUT046,691.2272909949306
NCS29,OUT046,4124.470175074681
DRI03,OUT010,892.5559102329767
FDK48,OUT035,1353.442337085079
FDM52,OUT049,2491.081627394642
FDP49,OUT035,1135.1007652430417
DRA24,OUT046,2647.4971608556552
NCJ43,OUT049,2826.2298862311754
FDE11,OUT045,2871.743367465751
FDP01,OUT049,2596.141157239003
FDQ59,OUT018,1146.4472905349949
FDA43,OUT019,1184.736858681376
FDL14,OUT017,2617.7171704586763
FDV50,OUT010,82.08646460858984
FDT01,OUT027,4798.721353952499
NCC42,OUT035,2357.7485563337523
FDO28,OUT046,1910.731189151793
FDD32,OUT019,-536.4688947720703
FDV45,OUT035,3098.1467770976446
NCW17,OUT019,118.10701622773354
NCJ17,OUT027,2800.4290874450653
NCF18,OUT049,3084.8453121569733
FDP01,OUT045,2413.668574034641
FDH24,OUT045,2438.9528997333364
FDI38,OUT027,4811.761726051706
FDX03,OUT035,941.8170679141585
FDY28,OUT046,3405.816786566525
FDN34,OUT018,2485.28727065025
FDJ02,OUT045,2351.2766028537267
FDW40,OUT019,372.7046621088075
FDX03,OUT017,880.7463339473932
FDE17,OUT027,3921.4871460445374
FDT58,OUT046,2662.742985708447
FDI38,OUT013,3379.5693998645397
FDW22,OUT035,3730.076652870496
FDS15,OUT027,3248.930676602391
NCX06,OUT013,2903.3916636493677
DRK47,OUT035,3768.4842541661565
FDC23,OUT027,4291.873616147865
FDM56,OUT010,-191.01797002724084
FDP21,OUT046,3071.18545845394
FDP58,OUT046,3448.9421378082598
FDA27,OUT019,2176.6174908098424
FDK41,OUT019,-537.7997200151534
NCH42,OUT046,3629.7122557014945
FDG29,OUT045,653.151705784393
FDW15,OUT018,2166.805428617164
FDD28,OUT018,708.3484394317238
FDQ37,OUT049,3164.0889048057766
FDC23,OUT035,2985.8026455811237
FDV13,OUT035,1636.6068574932933
FDK33,OUT046,3365.4942489053733
FDO33,OUT013,1844.5685434001548
FDN21,OUT017,2676.377297908598
NCW06,OUT027,4479.562198890744
FDI38,OUT035,3481.9878426176683
FDC21,OUT027,3233.324598925467
NCS05,OUT046,2110.715315087533
NCN53,OUT049,719.1948292835407
FDV40,OUT010,-677.9248250430533
FDG60,OUT017,3785.822911501
NCY30,OUT027,4335.672488167007
FDM40,OUT045,2164.7707451199067
NCO30,OUT046,2880.4348871394754
FDK10,OUT046,2933.023417568351
FDM36,OUT045,2723.058239847063
FDN10,OUT013,1926.0792223959766
FDM46,OUT018,1220.4511431575943
FDX50,OUT049,1885.7205656046194
FDP33,OUT045,3939.8241127991832
FDO12,OUT045,3021.184754727102
FDC28,OUT013,1814.3005203806902
FDO31,OUT045,1302.6569995126722
FDX45,OUT035,2601.8807939283492
FDV21,OUT049,2089.580197579721
FDH04,OUT049,1632.058702588989
NCG54,OUT013,2695.6764302842294
FDO13,OUT046,2595.7332599673955
FDA09,OUT027,4328.960110990046
FDC38,OUT017,2226.535674189408
NCO42,OUT046,2277.0250570434955
FDL45,OUT049,2089.200967371448
NCK31,OUT013,886.5400233810685
FDM39,OUT017,2954.7590456416947
FDC22,OUT010,1152.291824598396
FDF46,OUT046,1851.6069203389693
FDQ37,OUT045,2969.1684871669713
FDH41,OUT010,1457.2047025369907
FDQ04,OUT046,685.7831607963885
NCQ02,OUT027,4426.645946929025
FDJ57,OUT027,4481.80481289718
NCE07,OUT049,2332.0030355036233
FDE56,OUT013,1044.7788093733038
FDI20,OUT049,3421.467336489709
FDK36,OUT018,550.6154753301489
FDP08,OUT027,4525.603197657996
FDF44,OUT017,2247.6972632039856
NCU53,OUT017,2749.285761833352
FDF47,OUT035,3690.288918332122
FDS55,OUT010,468.08975289264936
FDZ52,OUT010,-156.13440916581692
FDL04,OUT018,1407.7930682372914
NCM26,OUT035,2557.998905488865
FDX43,OUT049,2775.6541071853453
FDP52,OUT049,3737.936946558356
DRK49,OUT045,625.7839255329354
FDE38,OUT013,2672.5169018501074
DRF13,OUT035,2456.1224588447685
FDK41,OUT010,-563.3872441391836
FDJ04,OUT027,3363.669297307543
FDZ44,OUT018,1637.172581722249
FDS11,OUT013,3649.653508432639
FDA55,OUT049,3695.518588647431
NCW53,OUT046,3055.2539746513776
FDB49,OUT027,3105.1466380153097
FDD23,OUT017,3138.654533318039
NCV42,OUT045,1687.5410415908646
NCZ29,OUT018,1739.9584411625333
FDQ26,OUT013,1034.9133915488214
FDV08,OUT017,806.3010750973156
FDC53,OUT049,1727.820032590761
FDV58,OUT010,1185.6679918830464
NCP02,OUT019,-954.0209493198608
DRI37,OUT045,848.5609775240755
FDQ12,OUT049,3736.2405441482533
FDE33,OUT046,1292.5286887870966
FDX27,OUT045,1495.911789838954
FDM22,OUT017,1012.230319035966
NCH30,OUT019,-99.4416535169197
FDC04,OUT017,3928.066513390452
FDO38,OUT046,1296.9737325069673
FDV52,OUT027,3359.839449474829
FDB32,OUT013,1567.7455016530762
FDV43,OUT018,502.3499514120124
FDI24,OUT018,2554.447809834248
FDR40,OUT017,1492.9456029871712
FDW02,OUT049,2148.06287067094
FDE44,OUT049,885.1422879194834
FDL38,OUT046,1503.9913093012374
NCT54,OUT010,-380.6022593946775
DRJ39,OUT010,1549.9652806086938
FDW55,OUT049,4076.7647640922405
DRF13,OUT019,404.2132019643941
NCW17,OUT049,2153.3704298674515
FDP13,OUT035,861.7672321948457
FDS08,OUT018,2503.1951029450947
NCP17,OUT035,1146.6741896212097
NCO53,OUT035,2982.3540329923935
FDH19,OUT045,2702.1407578534954
FDJ04,OUT017,2010.3233253949265
FDG10,OUT049,1101.5483972279612
FDA40,OUT010,-470.153226842428
FDI53,OUT045,2537.6867031807765
FDU09,OUT010,-942.2015943600907
FDK60,OUT045,1553.9473843200121
FDR43,OUT017,679.2265131419524
FDW22,OUT017,3637.936170439906
DRP47,OUT010,2015.2075543824403
DRG48,OUT010,416.9135919839292
FDA14,OUT035,2476.5067016422136
FDU49,OUT013,1505.2583976369629
FDK28,OUT045,3993.5013790107278
FDT19,OUT046,2786.521743908394
NCQ42,OUT045,1914.5363067408762
FDD03,OUT045,3635.1013915704743
NCM53,OUT013,1748.108520180464
NCX53,OUT045,2162.309572572365
FDV14,OUT027,2851.6021634411572
NCZ54,OUT017,2641.9982233967226
FDB39,OUT013,960.4538769799606
DRC24,OUT046,2437.8649566332956
FDY36,OUT013,1257.9872869418155
FDN01,OUT035,2954.422072068244
DRH25,OUT046,872.2286148264252
FDV08,OUT046,745.1395222412802
NCP53,OUT049,3852.2384717550176
FDU52,OUT010,589.9206692684234
NCI42,OUT045,3193.695143355538
FDZ14,OUT035,2125.8698767295177
FDF11,OUT046,3858.0909456251647
FDQ13,OUT018,1132.037714798242
FDO32,OUT010,-1151.9968164859774
DRJ37,OUT018,2153.8374001240013
FDY43,OUT046,2666.7110741335086
NCT41,OUT017,2519.5063051412517
NCV17,OUT045,2022.607785504209
FDM04,OUT027,2385.1751598784517
DRB48,OUT018,412.83825260598485
FDM24,OUT013,2510.964638313582
FDT37,OUT049,4116.522569546267
NCO05,OUT010,-361.9211951775153
FDL13,OUT046,3743.7488878279964
FDL15,OUT017,2543.1384053664
FDB11,OUT018,3258.530912378605
FDL14,OUT019,642.7365427992613
FDY10,OUT019,-54.25571723754399
FDJ40,OUT049,1925.7149834338911
NCW18,OUT046,3722.511153797839
NCY06,OUT013,2071.0925616436416
DRE13,OUT018,1114.6585840018242
FDA26,OUT045,3414.0371527560633
NCE19,OUT010,-1072.6688383239264
FDE33,OUT035,1494.5532619361588
DRL59,OUT027,2329.350651013742
FDY07,OUT046,768.8829562242636
FDF57,OUT018,2484.8808132953277
FDM58,OUT035,1953.893993194898
FDP26,OUT027,3122.521904091587
FDY32,OUT046,2615.051419492785
FDD51,OUT010,-1112.3054258552984
FDU22,OUT018,1634.6998728583899
FDZ49,OUT018,3264.761555362326
NCI42,OUT017,3382.4840887924797
FDT04,OUT027,2094.8022130911263
NCU41,OUT045,2926.913413039636
FDS56,OUT045,4137.258476683731
NCN42,OUT017,2440.257147227514
FDK34,OUT046,3773.935948731908
FDB03,OUT017,3917.9936693073623
DRJ25,OUT035,933.0874023332444
FDT25,OUT027,3438.489635456827
FDN20,OUT013,2715.4090865853286
FDP09,OUT013,3412.4899359984593
FDM20,OUT019,1953.6269687656618
NCG55,OUT046,1814.640657670725
NCP14,OUT045,1580.6735851694757
NCH06,OUT046,3852.643403282873
FDV52,OUT013,1943.4394458757333
NCL07,OUT035,814.7944192175255
DRJ11,OUT027,4455.742626186425
DRO59,OUT013,1239.8534797782695
FDW15,OUT010,482.44277953600294
NCQ30,OUT035,2071.1066010654617
NCN54,OUT019,-681.7635927834801
FDY01,OUT027,3336.4920737129883
FDX39,OUT035,3561.731121005453
FDH53,OUT027,2848.9816693692405
FDA57,OUT035,854.8701830141827
NCC07,OUT010,-213.10537161496336
FDU28,OUT013,3047.16219942137
FDK36,OUT010,-1076.50003441369
FDR36,OUT018,497.38628012896834
NCQ17,OUT035,2570.2853492725185
FDS28,OUT019,-948.2794542782744
FDE08,OUT045,2299.172552653651
FDU22,OUT046,1920.5949500263796
FDG41,OUT045,1740.14816134769
FDO31,OUT010,-586.0681332652111
FDM21,OUT019,2144.4510503120396
FDU40,OUT017,3159.2732410072913
FDV36,OUT018,1750.930577284555
FDT10,OUT027,2474.838458373292
FDX38,OUT045,783.1926160247676
NCU30,OUT027,4036.8143484586444
NCV06,OUT049,3130.2151490492347
FDT16,OUT035,4320.692018024308
NCP41,OUT027,3178.4396852142986
FDZ56,OUT017,2796.069869888538
FDC22,OUT035,3217.714620851216
FDU10,OUT035,847.8924900885881
FDS46,OUT045,1859.4650092327547
FDO08,OUT049,2785.85158685308
NCV42,OUT018,1475.9278837666225
FDP33,OUT035,4146.0977757416795
FDJ12,OUT046,3322.952272022351
FDH04,OUT045,1435.5913852987649
NCU54,OUT013,3342.07461760239
FDO36,OUT010,940.9221733376826
FDT37,OUT027,5493.90054269459
FDD14,OUT010,990.4632418316596
FDA16,OUT013,3529.922286004522
NCS42,OUT019,-434.39098435339463
FDP10,OUT019,-243.39612154050144
FDQ28,OUT049,2578.9845431211465
FDK57,OUT010,15.606151012320083
FDK02,OUT013,1919.697858759364
FDW47,OUT018,1669.6204601436602
NCC42,OUT018,1928.989155212963
FDQ37,OUT018,2790.195299176209
FDL40,OUT046,1548.2998189459067
DRE13,OUT010,-479.8045701569108
FDQ34,OUT027,3112.8749001039796
NCB54,OUT046,2036.0642393781186
FDS48,OUT049,2479.4846106958157
FDO15,OUT045,1166.3928746434021
NCT30,OUT013,773.9829457879048
FDU49,OUT027,2889.7531108057806
FDE21,OUT046,1859.7573711993064
FDS49,OUT019,-627.6408522974118
FDT38,OUT027,2840.3043724434287
FDZ01,OUT045,1637.466165982867
FDC41,OUT035,1369.2770985500524
DRG13,OUT010,664.7589704249581
NCZ42,OUT018,3453.874916434963
NCM07,OUT045,1294.2690457776755
NCV17,OUT018,1804.1136262987425
DRK39,OUT035,1471.7754759892673
FDS37,OUT018,1576.3792956856018
FDV12,OUT019,-294.1033373889403
NCG19,OUT018,3402.260151411715
FDS51,OUT013,1072.803721993772
NCO14,OUT046,714.62129358977
FDC38,OUT046,2129.2207073455415
FDN15,OUT046,2241.4602396171645
NCH42,OUT013,3623.539209535643
FDQ22,OUT046,653.8457431916238
FDC05,OUT013,3162.471699706286
FDZ31,OUT013,3105.990378342892
DRJ23,OUT049,3101.655417615435
FDC52,OUT035,2600.1098530034997
DRD12,OUT010,-484.3171667331344
FDV55,OUT017,2430.37155111614
FDD32,OUT046,1374.3226625542309
FDR01,OUT049,3334.044361418825
FDY08,OUT019,333.003811236807
FDQ45,OUT045,2912.7196167274183
DRN11,OUT027,3722.7198894956937
NCS05,OUT018,1859.1134628199547
FDY32,OUT035,2726.8537945838334
NCD31,OUT045,2543.9419709388044
NCE06,OUT049,2642.663642909486
NCP14,OUT046,1623.821394671374
NCF18,OUT019,1096.569845594633
FDF14,OUT018,2148.249685184931
FDB22,OUT017,2566.6769396100462
NCH54,OUT049,2608.4160628519858
FDU27,OUT035,988.1979584234759
FDS58,OUT027,4035.4700880293103
NCU29,OUT035,2438.0881805019753
FDJ57,OUT013,3040.6538762852297
FDL56,OUT049,1488.189052213144
FDH60,OUT035,3281.3448061719905
FDN24,OUT018,608.1816350360821
FDD02,OUT017,2032.925602940813
FDP15,OUT017,4174.899600300984
FDB28,OUT027,4578.608145500283
DRC49,OUT045,2227.4042422494854
NCG30,OUT018,1661.3453702092984
FDJ14,OUT049,1439.1558794739617
FDL52,OUT045,618.1664092738338
NCG19,OUT027,5105.99480612595
NCN41,OUT035,2101.110922790433
FDW22,OUT013,3618.3268927692525
FDI02,OUT013,1863.6139914940577
FDV51,OUT045,2565.7499630141815
FDV48,OUT046,1346.2658346583307
NCL17,OUT019,326.4635630764085
FDP46,OUT045,1380.8329733408534
FDU10,OUT045,596.5287965486305
FDT37,OUT010,2140.7774484140405
FDI27,OUT035,980.7072750013144
FDN51,OUT046,4175.429694022245
FDW07,OUT035,1583.595197127474
FDN45,OUT049,3621.049779591307
DRN37,OUT027,4076.378396587421
DRF48,OUT049,3075.6172710797628
FDP38,OUT019,-1030.642487642796
NCX18,OUT027,4546.815875954835
FDK45,OUT018,1577.255568356923
FDZ37,OUT049,1558.4472732474042
FDS50,OUT018,3263.443207921266
NCR54,OUT018,2792.0340219235463
NCS17,OUT035,1640.3378599193256
FDV31,OUT046,2826.2305059718014
DRE27,OUT017,1626.0731987381514
FDN60,OUT013,2566.479064711938
FDK26,OUT013,3024.770448621122
FDX37,OUT018,1343.3917441348287
FDW31,OUT046,3182.7766261686093
FDX26,OUT018,2634.929991487586
DRL49,OUT019,357.97377542538925
FDU49,OUT017,1554.423768907061
FDY58,OUT046,3625.471197612914
FDN03,OUT045,3915.1796021621185
NCV06,OUT010,1114.9637699012783
FDH53,OUT045,1327.4217084546515
FDG31,OUT018,816.8085222199429
NCC06,OUT045,1978.378641159789
FDS13,OUT049,4286.386870313637
FDP16,OUT035,4047.725868985023
FDA35,OUT013,2016.7103609805577
DRP47,OUT018,3695.9971293280314
FDY28,OUT010,1537.8740134415166
FDY20,OUT035,1657.2031761711346
NCH30,OUT017,1867.0796830756644
NCR29,OUT019,-982.4090563831737
NCP05,OUT013,2389.490535464479
NCF30,OUT019,46.43691246401363
FDA08,OUT035,2823.423191214883
FDN51,OUT027,5616.547437387145
FDH12,OUT046,1722.2001070062097
FDY39,OUT017,3047.731369898393
NCO53,OUT045,2793.147110001599
FDB40,OUT046,2379.2160763949882
FDH02,OUT049,1607.371575626531
FDY11,OUT027,2558.0544926444586
FDQ09,OUT019,-70.98550054961913
FDP16,OUT013,3940.6443277776907
NCF55,OUT018,301.40294974993196
FDY09,OUT027,4268.951032025126
FDY39,OUT045,2874.5300461508177
NCU53,OUT049,2690.103922835318
NCT41,OUT049,2496.116485660823
FDJ45,OUT046,613.9862046919209
FDR28,OUT013,2683.697080641076
FDN08,OUT013,1977.5861325772908
FDJ07,OUT049,1941.9094279888668
FDZ09,OUT027,4060.126364311769
FDQ14,OUT017,2509.3821848294538
FDY12,OUT027,2320.1496450178033
FDK57,OUT046,1937.8757296697472
FDD20,OUT049,2074.583524507038
FDS36,OUT018,1564.3629031516325
FDI40,OUT049,1780.5269508778047
FDJ40,OUT045,1754.133253274907
FDE08,OUT013,2381.233471142144
DRK01,OUT013,1572.682969972625
FDC58,OUT049,837.1207803210591
FDE50,OUT046,3047.04802886025
FDX48,OUT035,2626.113745495184
DRM35,OUT018,2537.0050005659714
FDG41,OUT013,1826.8943545662119
FDB52,OUT046,4047.2140248638707
FDV19,OUT045,2506.080513723983
DRG48,OUT017,2414.3514206368554
FDI26,OUT013,2909.2785696161404
FDU11,OUT019,31.82862893810625
FDF59,OUT019,147.88404875454262
FDR07,OUT049,1658.4732981517673
NCE06,OUT017,2652.0184867177823
FDE10,OUT046,2163.137817352147
NCO55,OUT046,1721.5843925277886
FDZ13,OUT013,929.4648883292393
FDT50,OUT017,1705.6073210501877
FDH12,OUT010,-220.1073029826473
FDD21,OUT045,1854.3314198999938
NCM05,OUT013,4162.854256391959
FDK04,OUT013,1016.0615867636184
FDN33,OUT017,1694.0620251804858
NCM18,OUT010,-915.0843820446828
DRC25,OUT049,1479.496979138461
FDT47,OUT017,1719.1098045934486
FDD45,OUT027,2992.7370471683657
NCD07,OUT018,1535.8977819011366
NCY54,OUT010,781.8208796981703
FDL12,OUT049,1128.4426091030314
FDL02,OUT017,1829.2605358740302
FDC60,OUT035,1644.3416370847058
FDR37,OUT017,3017.407486086606
FDY16,OUT017,3073.9939457838477
FDU26,OUT045,1907.7626685663522
FDN24,OUT013,903.4941674133165
FDH44,OUT013,2456.9252473835627
FDE23,OUT010,-1091.89438468403
FDW60,OUT017,2959.515212796117
FDQ55,OUT049,2021.335277267763
FDV32,OUT027,2470.423430329209
FDV03,OUT010,568.340530182767
FDY14,OUT010,2282.0635599634447
NCL55,OUT027,5426.484241320602
DRF25,OUT017,756.2872240060303
FDX03,OUT046,795.7941765585822
FDF40,OUT045,3892.773531651991
FDX24,OUT010,-416.54398687993626
FDA25,OUT049,1796.8443793915017
FDH21,OUT018,2261.1373944489537
FDB47,OUT010,1416.5193319187429
FDT34,OUT019,-244.90502591018128
FDS39,OUT010,353.06950054355195
NCU05,OUT046,1256.4062944331458
FDE02,OUT049,1603.787831138848
FDL25,OUT035,1654.0229964850969
FDC50,OUT049,1602.6851105048695
FDZ32,OUT049,1866.598443520027
FDV14,OUT045,1345.9401326642676
FDR07,OUT045,1491.5552663618087
FDB26,OUT049,1024.0266542630138
NCR50,OUT045,2345.285884089942
FDP01,OUT018,2212.929299729834
FDH57,OUT045,2030.6470872365244
FDM60,OUT027,2175.6605240219365
FDA45,OUT017,2873.713471590354
FDU55,OUT017,4194.985406333338
FDH40,OUT035,1536.7328817330858
FDG40,OUT019,-1314.5506675158658
FDT12,OUT049,3689.6928494525273
DRL59,OUT045,811.5518557092532
FDT47,OUT018,1376.2809906604357
FDI60,OUT017,1225.3390641921221
DRF51,OUT027,2056.0785240707646
NCK31,OUT049,927.8492641156824
FDB08,OUT045,2495.5182134446777
FDM44,OUT035,1796.361155749497
FDD46,OUT018,2141.7456226745635
FDR27,OUT019,216.42322763304037
FDV56,OUT010,-105.36025963701093
FDM02,OUT049,1539.963228907287
FDU45,OUT018,1587.621357554704
FDZ10,OUT017,2116.3860001933194
NCK31,OUT010,-1088.590453572778
FDR27,OUT035,2326.5678139551883
FDF33,OUT013,1788.4742427767274
FDJ36,OUT046,1705.6582251221562
FDP33,OUT049,4112.965900772862
FDG17,OUT046,3924.112816887986
FDG47,OUT027,5609.081514854484
NCW29,OUT046,2037.947971433363
DRH59,OUT017,1273.570571757293
FDR32,OUT017,3772.0254784542813
FDP48,OUT035,3082.2750724156217
FDG17,OUT035,4063.9121128568786
DRJ59,OUT017,782.6698903911331
FDY48,OUT027,3127.9057888115603
FDB02,OUT046,2838.023740626774
FDN10,OUT019,1.3288787528895227
NCD55,OUT035,838.1009459125803
FDX34,OUT013,1989.944719959507
FDZ38,OUT045,2660.400228789001
DRF37,OUT049,4213.857735202382
DRL47,OUT019,90.81021780753645
FDL27,OUT035,1205.1123364738346
NCP53,OUT035,3863.5684662803415
FDT03,OUT019,1043.7452474324377
FDJ28,OUT035,3198.97378577217
FDF40,OUT018,3690.498382697193
FDA32,OUT035,3581.865500344653
NCP02,OUT017,1053.3404456259627
FDZ31,OUT045,3034.7755588284726
NCQ29,OUT013,4133.844402228474
FDP57,OUT010,-221.67826930441583
FDL32,OUT027,3299.069080133935
DRB01,OUT035,3173.837567475149
FDJ40,OUT046,1812.8081183711115
FDO24,OUT018,2234.07515850837
FDO11,OUT018,3691.2063363124926
FDA56,OUT035,2090.460688737119
FDF02,OUT045,1615.8910678134307
FDA10,OUT013,1974.4015359581085
NCI55,OUT017,2040.2468816672922
FDZ40,OUT010,-1017.1105023792074
FDV08,OUT049,818.6638644905497
FDN48,OUT013,1492.248965267288
FDU57,OUT017,2541.3417049780696
DRF49,OUT013,1856.8901010066438
FDS02,OUT035,3261.719992328072
FDS43,OUT046,2968.1537757222923
FDT16,OUT013,4169.478566459874
FDX19,OUT027,5140.225334886622
FDK15,OUT046,1590.379614612898
DRA12,OUT049,2340.8779162116543
FDY35,OUT017,917.902029979726
NCU42,OUT013,2710.76620943602
FDD26,OUT013,3008.2521043267902
FDR11,OUT018,2310.4464477885103
NCP53,OUT045,3691.5479259305966
FDP34,OUT045,2415.115594817719
NCV41,OUT019,-143.45626083317381
FDN20,OUT018,2387.5296306842733
FDZ16,OUT018,2828.8175079325215
FDZ28,OUT049,2173.1403415482646
NCL55,OUT013,4008.951843988928
NCJ17,OUT046,1338.7055263649447
FDT37,OUT046,4038.3566839090163
FDV51,OUT049,2773.108964528577
FDZ28,OUT035,2249.813899816874
FDN27,OUT013,1924.7417473108508
FDS14,OUT019,626.9075758188646
FDZ58,OUT045,1897.8784549922584
FDD46,OUT046,2463.4660769415905
FDJ03,OUT035,998.6842571282164
FDU03,OUT010,975.5917481509455
FDA33,OUT027,3828.2541663866205
NCW53,OUT035,3154.607002397054
NCC55,OUT017,712.7057869842679
FDP52,OUT019,1771.7759577622933
FDE39,OUT049,2041.3405975134192
FDB44,OUT035,3493.462049351316
FDG59,OUT013,672.8324140767154
FDI05,OUT013,1275.693905281787
FDF59,OUT045,1986.6567157407912
FDM39,OUT019,967.2464173288099
FDB14,OUT013,1538.4802318938969
NCS05,OUT019,238.70515566617246
DRJ35,OUT045,945.7007093418297
FDO31,OUT019,-549.124974955414
FDA31,OUT046,2753.4767587783235
FDX40,OUT049,746.9650811092756
FDW56,OUT045,2979.1702487593316
FDH09,OUT018,585.3493787774164
FDA52,OUT019,917.7350573284698
FDF20,OUT019,1249.0550544763742
FDE40,OUT046,1045.8767838770596
NCU17,OUT046,1588.248817423722
NCP14,OUT035,1822.7374466031533
FDN25,OUT027,2426.859279725154
FDU39,OUT049,1082.5282294461003
NCM05,OUT017,4261.754626138599
FDU07,OUT017,2493.701096009449
FDF28,OUT049,2167.0281964481987
FDR57,OUT049,2682.2877516628737
FDJ33,OUT013,2047.3174930143855
DRH23,OUT035,1027.826570134508
FDQ52,OUT046,3920.4701082407837
DRK13,OUT035,3247.583821379802
FDP09,OUT046,3359.550075871619
FDR08,OUT027,3213.649919012746
FDV50,OUT045,1882.757823202273
FDT13,OUT049,3120.1147396432325
FDJ27,OUT027,3108.0695311703585
FDH21,OUT046,2511.1935005473733
FDW14,OUT027,2924.7869356918873
FDL52,OUT049,820.860077964634
FDW28,OUT017,3215.4278297176425
FDL40,OUT049,1679.888043992606
FDE24,OUT046,2260.8334003068503
FDX35,OUT049,3745.3986879666554
FDP46,OUT017,1534.814595754764
FDX56,OUT045,3239.2391637844557
FDQ45,OUT049,3097.3058745233607
FDK50,OUT027,4025.2816251893464
FDY26,OUT045,3323.1086171414595
FDQ09,OUT017,1946.42523567102
FDN39,OUT049,2822.1407603250213
FDP13,OUT017,827.0407592244876
FDR51,OUT013,2467.8226403883323
FDZ49,OUT010,1563.3743990639314
FDL28,OUT018,3407.766479736641
FDZ10,OUT035,2160.32196192863
FDK38,OUT013,2401.099197054497
DRL49,OUT027,3721.9206368434316
FDR15,OUT013,2527.639826908434
FDQ24,OUT035,4117.411664078299
FDD56,OUT013,2871.155131465074
NCR42,OUT046,541.1423353683758
FDH52,OUT045,1025.6859922871122
FDH57,OUT019,200.32584817666293
FDR15,OUT010,635.4932320574658
FDJ34,OUT035,2188.713849913432
FDW37,OUT035,1624.974073492489
FDQ23,OUT018,1373.201388106218
FDP34,OUT013,2536.1263820786594
FDE04,OUT027,4378.535370597777
FDC48,OUT045,1262.1429689716297
FDA47,OUT019,701.4527435972441
FDI35,OUT018,2588.0169465379395
NCV05,OUT013,2502.531505446252
FDR28,OUT045,2561.2059750516914
FDH31,OUT017,1736.4443587236951
FDP59,OUT019,-178.30724225963502
FDS19,OUT018,1014.8355538872738
FDM60,OUT045,676.8788491542268
FDJ44,OUT018,2510.5970831396253
DRH51,OUT017,1485.0916882292022
DRC25,OUT017,1481.118466112142
DRE25,OUT013,1522.7555386017284
NCX05,OUT049,1908.7224920436984
FDR11,OUT017,2653.2310848642815
DRP47,OUT045,3856.327753876023
DRC49,OUT019,374.9590396161707
FDQ47,OUT027,2095.665822385925
FDL20,OUT013,1806.5194406429955
FDM34,OUT035,2237.951484219454
NCN55,OUT013,3788.6074457501772
FDD41,OUT035,1869.0042775643174
FDE52,OUT049,1611.192878448081
NCT18,OUT019,919.7645908198381
FDJ32,OUT018,714.48669690015
FDE16,OUT046,3341.363744886085
FDZ09,OUT045,2516.8011245555904
DRZ11,OUT046,1997.9326694261981
FDK41,OUT049,1487.6946021131876
FDE56,OUT049,1128.015108409701
FDH34,OUT013,2996.074671235962
DRI49,OUT013,1304.766008660566
DRI59,OUT046,3546.7356341760506
DRC36,OUT049,2890.8001925033795
FDS15,OUT019,-159.3277919611745
FDI07,OUT018,2882.524264499476
FDZ15,OUT018,1640.0327918405005
NCX41,OUT027,4781.377727175812
NCO29,OUT019,729.6302969039114
FDF57,OUT013,2753.6847120350576
FDI33,OUT035,1625.307530092292
DRJ47,OUT049,2818.304316044333
FDB34,OUT046,1410.5282968739575
FDY22,OUT027,3759.4515365425405
DRL11,OUT017,2616.4903644516257
FDY46,OUT035,3142.029954875876
FDG17,OUT013,3925.717716101696
FDE52,OUT018,1203.945175022101
DRP47,OUT027,5389.287641053558
FDO01,OUT010,183.50604947359182
FDL09,OUT046,2722.388904012036
FDR57,OUT013,2600.5304777211177
DRD37,OUT035,936.2659619759952
FDQ36,OUT027,2137.6336872793795
FDL33,OUT049,3213.031811417328
FDL48,OUT045,798.9342190855846
FDL28,OUT049,3794.089480164167
NCN29,OUT046,769.5475491605694
FDO13,OUT035,2789.9802611170717
FDB38,OUT045,2555.527624447276
FDI36,OUT035,3301.3153082578287
FDI58,OUT035,1669.8834985630833
FDH22,OUT018,1776.6364861561242
FDQ27,OUT013,1775.638754766102
FDT33,OUT046,2696.1018815348234
FDC56,OUT045,1835.0960331712308
FDF14,OUT046,2480.7495601519013
